180	0	0	0	0	0	0	0	0	0	0	0	0
181	0	0	0	0	0	0	0	0	0	0	0	0
182	0	0	2	0	0	0	0	0	0	0	0	0
183	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	2	0	0	0	1	0	1	0	0	0
185	0	0	0	0	0	0	0	0	0	0	0	0
187	0	0	2	0	0	0	0	0	1	0	0	0
191	0	0	0	0	0	0	0	0	0	0	0	0
192	0	0	0	0	0	0	0	0	0	0	0	0
193	0	0	0	0	1	0	0	0	0	0	0	0
196	0	0	0	0	0	0	0	0	0	0	0	0
197	0	0	1	0	0	1	0	0	3	2	0	1
198	0	0	2	0	0	0	0	0	0	0	0	0
201	1	0	0	0	0	0	0	0	0	0	0	0
202	0	0	0	0	0	0	0	0	0	0	0	0
204	0	0	1	0	1	0	0	0	0	0	0	0
206	0	0	0	0	0	0	0	0	0	0	0	0
207	0	0	0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	0	3	0	0	0	0	0	1
210	0	0	0	0	0	0	0	0	0	0	0	0
211	0	0	0	0	0	0	0	0	0	0	0	0
212	0	0	0	0	0	0	0	0	0	0	0	0
213	0	0	1	0	0	0	0	0	0	0	0	0
214	0	0	0	0	0	1	0	0	0	0	0	1
215	0	0	0	0	0	0	0	0	0	0	0	0
217	0	0	1	2	3	1	0	0	0	0	0	0
219	0	0	0	0	0	0	0	0	0	0	0	0
220	0	0	1	0	0	0	0	0	0	0	0	0
221	0	0	0	0	0	0	0	0	0	0	0	0
222	0	0	0	1	1	0	0	0	0	0	0	0
223	1	0	0	3	0	0	0	0	0	0	0	0
224	0	0	0	0	0	1	0	0	0	0	0	0
225	0	0	0	0	0	0	0	0	0	0	0	0
226	0	0	0	0	0	0	0	0	0	0	0	0
227	0	0	0	0	0	0	0	0	0	0	0	0
228	0	0	0	0	0	0	0	0	0	0	0	0
232	0	0	0	0	0	0	0	0	0	0	0	0
238	0	0	0	0	0	0	0	0	0	0	0	0
239	1	0	0	1	0	0	0	0	1	0	0	0
240	0	0	0	0	0	2	0	0	0	1	0	1
242	0	0	0	0	0	0	0	0	0	0	0	0
255	0	0	0	0	0	0	0	0	0	0	0	1
257	2	0	1	0	0	0	0	0	0	0	0	0
258	0	0	0	0	0	0	0	0	0	0	0	0
259	0	0	0	0	0	0	0	0	0	0	0	0
262	0	0	0	0	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0	0	0	0	0	0
345	0	0	0	0	0	2	0	0	0	0	0	0
346	0	0	0	0	0	1	0	0	0	0	0	1
347	0	0	2	2	1	2	0	0	0	0	0	0
348	0	0	0	0	0	0	0	0	0	0	0	0
349	0	0	2	0	0	0	0	0	2	0	0	0
350	0	0	4	0	0	0	0	0	0	0	0	0
351	0	0	2	1	0	0	0	0	1	0	0	0
353	0	0	0	0	0	0	0	0	0	0	0	0
357	0	0	0	0	0	0	0	0	0	0	0	0
359	0	1	0	0	0	1	0	0	0	0	0	1
360	0	0	0	0	0	0	0	0	0	0	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0
362	0	0	0	0	0	2	0	0	0	0	0	0
363	0	0	0	0	0	0	0	0	0	0	0	0
365	0	0	0	0	0	0	0	0	0	0	0	0
367	0	0	2	0	0	3	0	0	1	0	0	0
372	0	0	1	1	0	0	0	0	1	0	0	0
378	0	0	0	0	0	0	0	0	0	0	0	0
382	0	0	0	0	0	0	0	0	0	0	0	1
383	1	0	1	0	0	0	0	0	0	0	0	0
387	0	0	1	0	0	0	0	0	0	0	0	0
388	0	0	0	0	0	1	0	0	0	0	0	1
389	0	0	0	0	0	0	0	0	0	0	0	0
390	0	0	0	0	0	0	0	0	0	0	0	0
391	0	0	0	0	0	1	0	0	0	0	0	0
392	0	0	1	0	0	4	1	0	1	0	2	1
393	0	0	0	0	0	0	0	0	0	0	0	0
395	0	0	0	0	0	0	0	0	0	0	0	0
396	0	0	0	0	0	0	0	0	0	0	0	0
397	0	0	0	0	0	2	0	0	0	0	0	1
398	0	0	0	0	0	0	0	0	0	0	0	0
399	0	0	1	0	0	0	0	0	1	0	0	0
402	0	0	0	0	0	0	0	0	0	0	0	0
404	0	0	0	0	0	0	1	0	1	0	0	0
405	0	0	0	0	0	1	0	0	0	0	0	0
408	0	0	0	0	0	0	0	0	0	0	0	0
410	0	0	1	0	0	0	0	0	0	0	0	0
411	0	0	0	2	0	0	0	0	0	0	0	0
412	0	0	1	0	0	0	0	0	1	0	0	0
413	0	0	0	0	0	1	0	0	0	0	0	0
415	0	0	0	0	0	0	0	0	0	0	0	0
416	2	0	2	0	0	0	0	0	0	0	0	0
419	0	0	0	0	0	0	0	0	0	0	0	0
421	0	0	0	0	0	0	0	0	0	0	0	0
422	0	0	0	0	0	0	0	0	0	0	0	0
423	0	0	1	0	0	0	0	0	0	0	0	0
424	0	0	0	0	0	0	0	0	0	0	0	0
427	0	0	0	0	0	0	0	0	0	0	0	0
428	0	0	1	1	0	0	0	0	0	0	0	0
429	0	0	0	0	0	0	0	0	0	0	0	0
430	0	0	0	0	0	0	0	0	0	0	0	0
431	0	0	0	0	0	0	0	0	0	0	0	0
432	0	0	0	0	0	0	0	0	0	0	0	0
433	0	0	0	0	0	0	0	0	0	0	0	0
435	0	0	1	0	0	0	0	0	0	0	0	0
437	0	0	0	0	0	0	0	0	0	0	0	0
438	0	0	0	0	0	0	0	0	0	0	0	0
439	0	0	0	0	0	0	0	0	0	0	0	0
441	0	0	0	1	0	0	0	0	0	0	0	0
442	0	0	0	0	0	0	0	0	0	0	0	0
446	0	0	0	0	0	2	0	0	0	0	0	0
447	0	0	0	0	0	2	0	0	0	0	0	0
448	0	0	0	0	0	0	0	0	0	0	0	0
449	0	0	0	0	0	0	0	0	0	0	0	0
461	0	0	0	0	0	0	0	0	0	0	0	0
462	0	0	0	0	0	1	0	0	0	0	0	0
470	0	0	1	0	0	0	0	0	0	0	0	0
471	0	0	0	0	0	0	0	0	0	0	0	0
472	0	1	0	0	0	0	0	0	0	0	0	0
474	0	0	0	0	0	0	0	0	0	0	0	0
475	0	0	0	0	0	1	0	0	0	0	0	0
497	0	0	0	0	0	0	0	0	0	0	0	0
499	0	0	0	0	0	0	0	0	0	0	0	0
500	0	0	0	0	1	0	0	0	0	0	0	0
501	0	0	1	0	0	0	0	0	0	0	0	0
502	1	0	1	0	0	0	1	0	0	0	0	0
504	0	0	0	0	0	0	0	0	0	0	0	0
508	0	0	0	0	0	0	0	0	0	0	0	0
509	0	0	1	0	0	0	0	0	0	0	0	0
510	0	0	1	0	0	0	0	0	0	0	0	0
511	0	0	1	0	0	0	0	0	0	0	0	0
512	0	0	1	0	0	0	0	0	0	0	0	0
514	0	0	1	0	2	1	0	0	0	0	0	0
515	0	0	0	0	0	0	0	0	0	0	0	0
516	0	0	0	0	0	0	0	0	0	0	0	0
517	0	0	0	0	0	0	0	0	0	0	0	0
518	1	0	0	0	0	0	0	0	0	0	0	0
520	0	0	0	0	0	0	0	0	0	0	0	0
521	0	0	0	0	0	0	0	0	0	0	0	0
522	0	0	0	0	0	0	0	0	0	0	0	0
525	0	0	0	0	0	0	0	0	0	0	0	0
526	0	0	0	0	1	1	0	0	0	0	0	0
527	0	0	0	0	0	0	0	0	0	0	0	0
528	0	0	0	0	0	2	0	0	0	0	0	2
529	0	0	1	0	0	0	0	0	0	0	0	0
530	0	0	0	0	0	1	0	0	0	0	0	0
531	1	0	0	0	0	1	0	0	0	0	0	1
532	0	0	0	0	0	0	0	0	0	0	0	0
533	0	0	1	0	0	0	0	0	0	0	0	0
535	1	0	1	1	0	0	0	0	0	0	0	0
537	0	0	1	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	0	0	0	0	0
539	1	0	0	0	0	0	0	0	0	0	0	0
540	0	0	0	0	0	0	0	0	0	0	0	0
542	0	0	0	0	0	0	0	0	0	0	0	0
546	0	0	2	0	0	0	0	0	0	0	0	0
547	0	0	0	0	0	0	0	0	0	0	0	0
548	0	0	1	0	0	2	0	0	0	0	0	2
550	0	0	0	3	1	1	0	0	0	0	0	0
552	0	0	1	0	0	1	0	0	0	0	0	0
554	0	1	0	0	0	0	0	0	0	0	0	0
555	0	0	0	0	0	0	0	0	0	0	0	0
557	0	0	0	0	0	0	0	0	0	0	0	0
559	0	0	1	0	0	0	0	0	2	0	0	0
560	0	0	2	0	0	0	0	0	0	0	0	0
561	0	0	0	0	0	0	0	0	0	0	0	0
562	0	0	0	0	0	0	0	0	0	0	0	0
564	1	0	0	0	0	0	0	0	0	0	0	0
565	0	1	0	0	0	1	0	0	0	0	0	0
566	0	0	0	0	0	1	0	0	0	0	0	1
568	0	0	0	0	0	0	0	0	0	0	0	0
570	0	0	2	0	0	1	0	0	0	0	0	0
571	0	0	1	0	0	0	0	0	0	0	0	0
572	1	0	0	0	0	0	0	0	0	0	0	0
573	0	0	0	0	0	0	0	0	0	0	0	0
574	0	0	0	0	0	0	0	0	0	0	0	0
577	0	0	0	0	0	0	0	0	0	0	0	0
578	0	0	0	0	0	0	0	0	0	0	0	0
579	0	0	0	0	0	0	0	0	0	0	0	0
581	0	0	2	1	0	3	0	0	0	0	0	2
582	0	0	0	0	0	0	0	0	0	0	0	0
584	0	0	0	0	0	0	0	0	0	0	0	0
585	0	0	0	0	0	0	0	0	0	0	0	1
586	0	0	0	0	0	0	0	0	0	0	0	1
587	0	0	0	0	0	0	0	0	0	0	0	0
588	0	0	0	0	0	0	1	0	0	0	0	0
589	0	0	0	0	0	0	0	0	0	0	0	0
591	0	0	0	0	0	0	0	0	0	0	0	0
596	0	0	0	0	0	0	0	0	0	0	0	0
598	0	0	0	0	0	0	0	0	0	0	0	0
599	0	0	0	0	0	0	0	0	0	0	0	0
600	0	2	1	0	0	1	0	1	0	0	0	0
601	0	1	5	2	0	0	0	0	0	0	0	0
602	2	0	0	0	2	1	1	0	0	0	1	0
603	0	0	0	0	1	0	0	0	0	0	0	0
604	0	0	2	0	0	0	0	0	0	0	0	0
605	0	0	0	0	0	0	0	0	0	0	0	0
607	0	0	0	0	1	0	0	0	2	0	0	0
609	0	0	0	0	0	0	0	0	0	0	0	0
610	0	0	1	2	0	0	0	0	0	0	0	0
611	1	0	0	0	0	0	0	0	0	0	0	0
614	0	0	0	0	0	0	0	0	0	0	0	0
615	0	0	0	0	0	0	0	0	0	0	0	0
617	1	0	0	0	0	0	0	0	0	0	0	0
619	0	0	0	0	0	0	0	0	0	0	0	0
621	0	0	0	0	0	0	0	0	0	0	0	0
622	0	0	2	0	0	0	0	0	0	0	0	0
624	0	0	1	1	0	0	0	0	0	0	0	0
625	0	0	1	0	0	0	0	0	0	0	0	0
626	2	0	0	0	0	0	0	0	0	0	0	1
627	0	0	0	1	0	0	0	0	0	0	0	0
628	0	0	0	0	0	1	0	0	0	0	0	1
630	0	0	0	0	0	1	0	0	0	0	0	1
632	0	0	0	0	0	0	0	0	0	0	0	0
635	0	1	0	0	0	0	0	0	0	0	0	0
637	0	0	1	0	0	0	0	0	0	0	0	0
638	0	0	0	0	0	0	0	0	0	0	0	0
639	0	0	0	0	0	0	0	0	0	0	0	0
640	0	0	0	0	0	0	0	0	0	0	0	0
646	0	0	0	0	1	0	0	0	0	0	0	0
647	0	0	0	0	0	0	0	0	0	0	0	0
648	0	0	0	0	0	0	0	0	0	0	0	0
649	0	0	0	0	0	0	0	0	0	0	0	0
650	0	0	0	0	0	0	0	0	0	0	0	0
651	0	0	0	0	0	0	0	1	0	0	0	0
653	0	0	0	0	0	0	0	0	0	0	0	0
655	0	0	1	1	0	0	0	0	0	0	0	0
656	0	0	0	0	0	0	0	0	0	0	0	0
658	0	0	2	0	0	0	0	0	2	0	1	0
659	0	0	1	0	0	0	0	0	1	1	0	0
660	1	1	2	0	0	0	0	0	0	0	0	0
661	0	0	0	0	0	1	0	0	0	0	0	0
662	0	0	0	0	0	0	0	0	0	0	0	0
665	0	0	0	0	1	0	0	0	0	0	1	0
666	0	0	0	0	0	0	0	0	0	0	0	0
667	0	0	0	0	0	0	0	0	0	0	0	0
669	0	0	1	0	0	0	0	0	0	0	0	0
670	0	0	0	0	0	0	0	0	0	0	0	0
673	0	0	0	0	0	0	0	0	0	0	0	0
674	0	0	1	0	0	0	0	0	0	0	0	0
675	1	0	3	0	0	2	0	0	0	0	0	1
676	0	0	0	0	0	0	0	0	0	0	0	0
679	0	0	0	0	0	0	0	0	0	0	0	0
680	0	0	0	0	0	0	0	0	0	0	0	0
681	0	0	0	0	0	0	0	0	0	0	0	0
682	0	0	2	1	0	0	0	0	0	0	0	0
683	0	0	0	0	1	1	0	0	0	1	0	0
684	0	0	0	0	0	0	0	0	0	0	0	0
685	0	1	0	0	0	1	0	0	0	0	0	0
687	0	0	0	0	0	3	0	0	0	0	0	3
688	0	0	0	1	0	0	0	0	0	0	0	0
690	1	0	1	0	0	0	0	0	1	0	0	0
691	0	0	0	0	0	0	0	0	0	0	0	0
693	0	0	0	0	0	0	0	0	0	0	0	0
695	1	0	2	0	0	0	0	0	0	0	0	0
703	0	0	0	0	0	0	0	0	0	0	0	0
704	0	0	0	0	0	0	0	0	0	0	0	0
705	0	0	0	0	0	0	0	0	0	0	0	0
706	0	0	0	0	0	0	0	0	0	0	0	0
707	0	0	0	0	0	0	0	0	0	0	0	0
711	0	0	0	0	0	0	0	0	0	0	0	0
712	1	0	0	0	0	0	0	0	0	0	0	0
713	0	0	1	0	1	2	0	0	0	0	0	1
714	1	0	1	1	0	0	0	0	0	0	0	0
715	1	0	0	1	0	4	0	0	0	1	0	0
716	0	0	0	0	0	2	0	0	0	0	0	1
717	1	0	2	1	1	0	0	0	1	0	0	0
719	0	0	0	0	0	1	0	0	0	0	0	0
721	0	0	1	0	0	2	0	0	0	0	0	0
724	1	0	0	1	0	0	0	0	0	0	0	0
726	0	0	0	0	0	0	0	0	0	0	0	0
727	0	0	0	0	0	0	0	0	0	0	0	0
728	2	1	2	1	2	5	0	0	0	0	0	0
730	0	1	0	0	0	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0	0	0	0
733	0	0	1	1	0	0	0	0	0	0	0	0
734	0	0	0	0	0	1	0	0	0	0	0	0
735	0	0	0	2	0	3	0	0	0	0	0	0
736	0	0	2	0	0	0	0	0	0	0	0	0
738	0	0	0	0	0	0	0	0	0	0	0	0
740	0	0	1	0	0	1	0	0	0	0	0	1
741	0	0	1	1	0	1	0	0	0	0	0	0
742	0	0	2	0	0	0	0	0	0	0	0	0
743	0	0	0	1	0	1	0	0	0	0	0	0
744	0	0	0	0	0	0	0	0	0	0	0	0
745	0	0	1	0	0	0	0	0	0	0	0	0
746	0	0	0	0	0	0	0	0	0	0	0	0
749	0	0	2	0	0	0	0	0	0	0	0	0
750	0	0	0	0	0	0	0	0	0	0	0	0
752	0	0	0	0	0	0	0	0	0	0	0	0
753	0	0	1	0	0	1	0	0	0	0	0	1
759	0	0	0	0	0	0	0	0	0	0	0	0
761	1	2	0	1	0	0	0	0	0	0	0	0
762	0	0	0	1	0	0	0	0	0	0	0	1
763	0	0	1	0	0	1	0	0	0	0	0	0
767	0	0	3	1	0	0	1	0	0	0	0	0
770	0	0	5	0	0	2	1	0	1	1	0	3
773	0	0	0	0	1	0	0	0	0	0	0	0
774	0	0	0	0	0	0	0	0	1	0	0	0
775	0	0	0	0	0	0	0	0	0	0	0	0
776	0	0	0	0	0	0	0	0	0	0	0	0
777	0	0	0	0	0	0	0	0	0	0	0	0
778	0	0	0	0	0	0	0	0	0	0	0	0
782	0	0	1	0	1	0	0	0	0	0	1	1
783	0	0	0	0	0	0	0	0	0	0	0	0
784	0	0	0	0	0	0	0	0	0	0	0	0
788	0	0	0	0	0	0	0	0	0	0	0	0
789	0	0	0	0	0	0	0	0	0	0	0	0
790	0	0	0	0	0	0	0	0	0	0	0	0
791	0	0	0	0	0	0	0	0	0	0	0	0
792	0	0	1	1	0	0	0	0	0	0	0	0
793	0	0	0	0	0	0	0	0	0	0	0	0
795	0	0	1	0	0	0	0	0	0	0	0	0
797	0	0	0	0	0	1	0	0	0	0	0	1
798	0	0	0	0	0	0	0	0	0	0	0	0
799	0	0	0	0	0	0	0	0	0	0	0	0
801	0	0	0	0	0	0	0	0	0	0	0	0
802	0	0	0	0	1	0	0	0	0	0	0	0
803	0	0	1	0	0	1	0	0	0	1	0	0
804	1	0	1	0	0	0	0	0	0	0	0	0
806	0	0	0	0	0	0	0	0	0	1	0	0
808	0	1	0	0	0	0	0	0	0	0	0	0
810	1	0	1	0	0	0	0	0	0	0	0	0
811	0	1	0	0	0	0	0	0	0	0	0	0
812	0	0	0	0	1	0	0	0	0	0	1	0
813	0	0	0	0	0	0	0	0	0	0	0	0
814	0	0	0	0	0	0	0	0	0	0	0	0
815	0	0	2	2	0	0	0	0	1	0	0	0
816	0	0	0	0	1	1	0	0	0	0	1	1
819	1	0	1	0	0	2	0	0	0	0	0	0
821	1	0	1	0	0	0	0	0	0	0	0	0
822	0	0	2	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0	0	0	0
825	0	0	0	0	3	0	0	0	0	0	2	0
826	0	0	1	0	0	0	0	0	0	0	0	0
827	0	0	0	0	0	4	0	0	0	0	0	0
829	1	0	0	0	0	0	0	0	0	0	0	0
830	0	0	0	0	0	0	0	0	0	0	0	0
832	0	0	1	1	0	1	0	0	0	0	0	0
835	0	0	0	0	0	0	0	0	0	0	0	0
838	0	0	0	0	0	1	0	0	1	0	0	1
839	0	1	2	1	0	0	0	0	0	0	0	0
840	0	0	0	1	0	3	0	0	0	0	0	0
841	0	0	0	0	0	0	0	0	0	0	0	0
842	1	0	0	0	0	0	0	0	0	0	0	1
844	0	0	0	1	1	1	0	0	0	0	0	0
846	0	0	2	1	0	1	0	0	0	1	0	1
847	0	0	0	0	0	0	0	0	0	0	0	0
848	0	0	0	0	0	0	0	0	0	0	0	0
849	0	0	1	0	0	0	0	0	0	0	0	0
850	0	0	0	0	0	0	0	0	0	0	0	0
851	0	0	0	0	0	0	0	0	0	0	0	0
852	0	0	0	0	0	0	0	0	0	0	0	0
855	0	0	0	0	0	0	0	0	0	0	0	0
856	0	0	0	0	0	0	0	0	0	0	0	0
858	3	0	0	0	0	0	0	0	0	0	0	0
859	0	0	2	0	1	1	0	0	1	0	0	1
860	0	0	0	0	0	0	0	0	0	0	0	0
861	0	0	0	0	0	0	0	0	0	0	0	0
862	0	0	0	0	0	0	0	0	0	0	0	0
863	0	0	0	0	0	0	0	0	0	0	0	0
864	0	0	1	0	0	0	0	0	0	0	0	0
865	0	0	1	1	2	0	0	0	0	0	2	0
866	0	0	0	0	0	0	0	0	0	0	0	0
870	0	0	0	0	0	0	0	0	0	0	0	0
871	0	0	1	0	0	0	0	0	0	0	0	0
873	0	0	0	0	0	0	0	0	0	0	0	0
874	0	0	0	0	0	0	0	0	0	0	0	1
875	0	0	0	0	0	0	0	0	0	0	0	0
876	0	0	0	0	0	1	0	0	1	0	0	0
877	0	0	0	0	0	0	0	0	0	0	0	0
878	0	0	0	0	0	3	0	0	0	0	0	1
881	0	0	0	0	0	0	0	0	0	0	0	0
882	0	0	0	1	0	0	0	0	0	0	0	0
884	0	0	0	0	0	0	0	0	0	0	0	0
885	0	0	2	2	0	0	0	0	0	0	0	0
886	0	0	0	0	0	0	0	0	0	0	0	0
888	0	0	1	0	0	0	0	0	0	0	0	0
889	0	0	0	0	0	0	0	0	0	0	0	0
891	0	0	0	0	0	0	0	0	1	2	0	0
892	0	0	0	0	0	0	0	0	0	0	0	0
893	1	0	2	0	0	0	0	0	0	0	0	0
894	0	0	1	0	0	0	0	0	1	0	0	0
895	0	0	0	0	0	0	0	0	0	0	0	0
896	0	0	0	0	1	0	0	0	0	0	0	0
897	0	0	0	0	0	0	0	0	0	0	0	0
898	0	0	0	0	0	0	0	0	0	0	0	0
899	0	0	0	0	0	0	0	0	0	0	0	0
900	1	0	2	0	0	3	0	0	0	0	0	0
901	0	0	0	0	0	0	0	0	0	0	0	0
902	0	0	0	0	0	0	0	0	0	0	0	0
906	0	0	0	0	0	0	0	0	0	0	0	0
907	1	0	1	1	0	1	0	0	0	0	0	0
908	0	0	0	0	0	0	0	0	0	0	0	0
910	0	0	0	0	0	0	0	0	0	0	0	0
911	0	0	0	0	0	0	0	0	0	0	0	0
912	1	0	3	0	0	0	0	0	0	0	0	0
913	0	0	2	0	0	0	0	0	0	0	0	0
916	0	0	0	0	0	0	0	0	0	0	0	0
917	0	0	0	0	0	2	0	0	1	0	0	0
919	0	0	0	0	0	0	0	0	0	1	0	0
920	0	0	0	0	0	0	0	0	0	0	0	0
921	1	0	2	0	0	0	0	0	1	0	0	0
922	0	0	0	0	0	0	0	0	0	0	0	0
925	0	0	0	0	0	0	0	0	0	0	0	0
926	0	0	0	0	0	0	0	0	0	0	0	0
927	0	0	0	0	0	0	0	0	0	0	0	0
928	0	0	0	0	0	0	0	0	0	0	0	0
930	0	0	0	0	0	0	0	0	0	0	0	0
931	0	0	0	0	0	0	0	0	0	0	0	0
932	0	0	1	0	0	0	0	0	0	0	0	0
933	0	0	1	0	0	5	0	0	0	0	0	0
934	0	0	0	2	0	0	0	0	0	0	0	0
935	0	0	0	0	0	0	0	0	0	0	0	0
936	0	0	0	0	0	0	0	0	0	0	0	0
937	0	1	0	0	0	0	0	0	0	0	0	0
938	0	0	0	0	0	0	0	0	0	0	0	0
939	0	0	0	0	0	0	0	0	0	0	0	0
941	0	0	0	0	0	0	0	0	0	0	0	0
943	0	0	0	0	0	0	0	0	2	0	0	0
945	0	0	0	1	0	0	0	0	0	0	0	0
947	0	0	0	0	0	0	0	0	0	0	0	0
948	0	0	0	0	0	0	0	0	0	0	0	0
950	1	0	0	0	0	0	0	0	0	0	0	0
951	0	0	1	1	0	0	0	0	0	0	0	0
957	0	0	0	0	0	0	0	0	0	0	0	0
958	0	0	0	0	0	0	0	0	0	0	0	0
959	0	0	0	0	0	0	0	0	1	0	0	0
961	0	0	0	0	0	1	0	0	0	0	0	1
962	0	0	0	0	0	0	0	0	0	0	0	0
963	0	0	0	0	0	0	0	0	0	0	0	0
965	0	0	0	0	0	3	0	0	0	0	0	2
966	0	0	2	0	0	0	0	0	0	0	0	0
968	0	0	0	0	0	0	0	0	0	0	0	0
969	0	0	0	0	0	0	0	0	0	1	0	0
970	0	0	0	0	0	1	0	0	1	0	0	1
971	0	0	0	0	0	0	0	0	0	0	0	0
972	0	0	0	0	0	1	0	0	0	0	0	0
973	0	0	0	0	1	0	0	0	0	0	1	0
974	0	0	0	0	0	0	0	0	0	0	0	0
978	0	0	2	1	0	0	0	0	0	1	0	0
980	0	0	0	0	0	0	0	0	0	0	0	0
986	0	0	0	0	0	0	0	0	0	0	0	0
987	0	0	0	0	0	0	0	0	0	0	0	0
990	0	0	0	0	0	0	0	0	0	0	0	0
991	0	0	0	0	0	0	0	0	0	0	0	0
992	0	0	1	0	1	0	0	0	0	0	0	0
994	0	0	0	0	0	0	0	0	0	0	0	0
995	0	0	0	0	0	0	0	0	0	0	0	0
996	0	2	3	0	1	0	0	1	0	0	1	0
998	0	0	0	0	0	0	0	0	0	0	0	0
999	0	0	0	0	0	0	0	0	0	0	0	0
1000	0	0	0	0	0	0	0	0	0	0	0	0
1005	0	0	0	0	0	0	0	0	0	0	0	0
1006	0	1	1	0	0	0	0	0	0	0	0	0
1008	0	1	1	0	0	4	0	0	1	0	0	0
1009	0	0	1	0	0	0	0	0	0	0	0	0
1012	0	0	0	0	0	0	0	0	0	0	0	0
1013	0	0	0	0	0	0	0	0	0	0	0	0
1014	0	0	0	0	0	0	0	0	0	0	0	0
1015	0	0	0	0	0	0	0	0	0	0	0	0
1016	0	0	0	0	0	0	0	0	1	0	0	0
1017	0	0	0	0	0	0	0	0	0	0	0	0
1018	0	0	0	0	0	0	0	0	0	0	0	0
1019	0	0	0	0	0	0	0	0	0	0	0	0
1020	0	0	1	0	0	1	0	0	0	0	0	1
1023	1	0	1	0	0	0	0	0	0	0	0	0
1024	0	0	0	0	0	0	0	0	0	0	0	0
1026	0	0	0	0	0	0	0	0	0	1	0	0
1027	0	0	0	0	0	0	0	0	0	0	0	0
1029	0	0	0	0	0	0	0	0	0	0	0	0
1030	0	0	1	0	0	0	0	0	0	0	0	0
1031	0	0	0	0	0	0	0	0	0	0	0	0
1032	1	0	0	0	0	0	0	0	0	0	0	0
1033	1	0	0	0	0	0	0	0	0	0	0	0
1035	0	0	0	0	0	0	0	0	0	0	0	0
1036	0	0	0	0	0	0	0	0	0	0	0	0
1037	1	0	0	0	0	0	0	0	0	0	0	0
